service_id,game_id,name,description,price_per_unit,sale_price,icon_url,category,game_name
135,,Acasia's Dejection Farm,"Buy Destiny 2 Acasia's Dejection on Skycoach and easily obtain this Legendary Trace Rifle. Join forces with our PRO players and save your precious time and effort. Opt for our Acasia's Dejection Farm service now and receive the following: The selected number of Acasia's Dejection obtained on your character; (If you need Info about Rolls with a Guaranteed Perk as well as God Rolls, then you should check out the More Info section) All other Legendary and Exotic loot that drops during the service; Additional XP for your Season Pass and Artifact.",8.99,,https://skycoach.gg/storage/uploads/products/acasias-dejection1678642099_picture_item.png,Destiny 2,Destiny 2
136,,Weekly Rotation Conditional Finality,"The Conditional Finality Weekly Rotation Exotic Runs; (if you want a guaranteed Collective Obligation, then you should our other offer ) All unique Root of Nightmares loot that drops during the service; All other Legendary and Exotic loot that might be dropped during the service; Experience for your Season Pass and Artifact Level.",8.00,,https://skycoach.gg/storage/uploads/products/weekly-rotation-conditional-finality1695381202_picture_item.png,Destiny 2,Destiny 2
137,,Master Root of Nightmares,"Buy Destiny 2 Master Root of Nightmares boost and get this raid flawlessly completed quickly, guaranteed, and effortlessly! You will get: The Root of Nightmares Raid completed on Master Difficulty; Unique and Pinnacle Root of Nightmares Raid loot; A chance to obtain brand-new raid exotic - Conditional Finality ; Some Spoils of Conquests; All other Legendary and Exotic loot that might drop during the service; Exp for your Season Pass and Artifact.",12.99,,https://skycoach.gg/storage/uploads/products/master-root-of-nightmares-free-weekly-challenge1680023731_picture_item.png,Destiny 2,Destiny 2
138,,Briar's Contempt Farm,"Buy Destiny 2 Briar's Contempt at Skycoach and easily receive this legendary Linear Fusion Rifle. If you're looking for a weapon that combines raw power with quick reflexes, look no further than Briar's Contempt. It's the perfect companion for Guardians who want to leave their mark on the battlefield. With our Destiny 2 Briar's Contempt farm service, you'll receive the following: The Selected number of Briar's Contempt obtained on your character; (If you need Info about Rolls with a Guaranteed Perk as well as God Rolls, then you should check out the More Info section) All other Legendary and Exotic loot that drops during the service; Additional XP for your Season Pass and Artifact.",8.99,,https://skycoach.gg/storage/uploads/products/briars-contempt1678642183_picture_item.png,Destiny 2,Destiny 2
139,,Koraxis's Distress Farm,"Buy Destiny 2 Koraxis's Distress boost and obtain this Legendary weapon quickly, guaranteed, and effortlessly! You will get: The Selected number of Koraxis's Distress obtained on your character; (If you need Info about Rolls with a Guaranteed Perk as well as God Rolls, then you should check out the More Info section) All othe r Legendary and Exotic loot that drops during the service; Exp for your Season Pass and Artifact.",8.99,,https://skycoach.gg/storage/uploads/products/koraxiss-distress1678547631_picture_item.png,Destiny 2,Destiny 2
140,,Nessa's Oblation Farm,"Buy Destiny 2 Nessa's Oblation and obtain this powerful Legendary Shotgun quickly, guaranteed, and effortlessly! You will get: The Selected number of Nessa's Oblation obtained on your character; (If you need Info about Rolls with a Guaranteed Perk as well as God Rolls, then you should check out the More Info section) All other Legendary and Exotic loot that drops during the service; Exp for your Season Pass and Artifact.",8.99,,https://skycoach.gg/storage/uploads/products/nessas-oblation1678641981_picture_item.png,Destiny 2,Destiny 2
141,,Mykel's Reverence,"Buy Destiny 2 Mykel's Reverence and obtain this powerful Legendary Sidearm quickly, guaranteed, and effortlessly! You will get: The Selected number of Mykel's Reverence obtained on your character; (If you need Info about Rolls with a Guaranteed Perk as well as God Rolls, then you should check out the More Info section) All other Legendary and Exotic loot that drops during the service; Exp for your Season Pass and Artifact.",8.99,,https://skycoach.gg/storage/uploads/products/mykels-reverence1678547471_picture_item.png,Destiny 2,Destiny 2
142,,Root of Nightmares Seal (Dream Warrior),The Selected Triumphs Completed; All loot that drops during the service; Exp for your Season Pass and Artifact.,0.99,,https://skycoach.gg/storage/uploads/products/root-of-nightmares-seal-dream-warrior1678718093_picture_item.png,Destiny 2,Destiny 2
143,,Adept Rufus's Fury Farm,"Buy Destiny 2 Adept Rufus's Fury at Skycoach and easily obtain this Legendary Auto Rifle. Our PRO players will do their best to obtain this unique and powerful weapon for you. Opt for Adept Rufus's Fury farm service and receive the following: The Selected number of Adept Rufus's Fury obtained on your character; (If you need Info about Rolls with a Guaranteed Perk as well as God Rolls, then you should check out the More Info section) All other Legendary and Exotic loot that drops during the service; Additional XP for your Season Pass and Artifact.",13.59,,https://skycoach.gg/storage/uploads/products/adept-rufus-fury-farm1680469005_picture_item.png,Destiny 2,Destiny 2
144,,Gift Of Cruelty Exotic Ship,"Buy Destiny 2 Gift of Cruelty Exotic Ship at Skycoach and add this stunning vessel to your collection. With its sleek and menacing design, this Exotic ship is perfect for Guardians who want to showcase their style while traveling through the stars. With our Destiny 2 Gift of Cruelty Exotic Ship unlock service, you'll receive the following: Gift Of Cruelty Exotic Ship obtained on your account; The Master Root of Nightmares' last encounter completed; Chance to get Conditional Finality Exotic Shotgun; All other Legendary and Exotic loot that drops during the service; Additional XP for your Season Pass and Artifact.",8.99,,https://skycoach.gg/storage/uploads/products/gift-of-cruelty-exotic-ship1693190900_picture_item.png,Destiny 2,Destiny 2
145,,Flawless Root of Nightmares,"Buy Destiny 2 Flawless Root of Nightmares carry at Skycoach and conquer this challenging raid without a single death. Our expert team will ensure a flawless run, unlocking exclusive Triumphs, powerful raid gear, a chance to get Conditional Finality, and the prestige of completing one of Destiny 2’s most challenging raids flawlessly. With our Destiny 2 Flawless Root of Nightmares boost service, you'll receive the following: Flawless Root of Nightmares Raid Completed on your account; All Legendary and Exotic loot that might drop during the service; Additional XP for your Season Pass and Artifact.",54.99,,https://skycoach.gg/storage/uploads/products/flawless-root-of-nightfmares1680723378_picture_item.png,Destiny 2,Destiny 2
146,,Root of Nightmares Raid Armor Set,The Selected Armor Pieces obtained on your character; New Root of Nightmares Raid Gear All other Legendary and Exotic loot that might drop during the service; Exp for your Season Pass and Artifact.,44.99,,https://skycoach.gg/storage/uploads/products/root-of-nightmares-raid-armor-set1695515786_picture_item.png,Destiny 2,Destiny 2
147,,Nezarec Kill (Root of Nightmares Last Boss),"Buy Destiny 2 Nezarec boost and kill this last boss from the Root if Nightmares quickly, guaranteed, and effortlessly! You will get: Nezarec , the Last Boss of Root of Nightmare Raid Defeated on your Character; A chance to obtain Conditional Finality Raid Exotic; All Legendary and Exotic Loot that might drop during the service; Exp for your Season Pass and Artifact.",3.23,,https://skycoach.gg/storage/uploads/products/nezarec-kill-root-of-nightmares-last-boss1680720668_picture_item.png,Destiny 2,Destiny 2
148,,Adept Koraxis's Distress Farm,"Buy Adept Koraxis's Distress, a legendary Grenade Launcher, at Skycoach. Don't let the grind spoil your fun and enjoyment of the game. Let our reliable PRO players handle it! With our Adept Koraxis's Distress farming service, you'll receive the following: The Selected number of Adept Koraxis's Distress obtained on your character; (If you need Info about Rolls with a Guaranteed Perk as well as God Rolls, then you should check out the More Info section) All other Legendary and Exotic loot that drops during the service; Additional XP for your Season Pass and Artifact.",13.59,,https://skycoach.gg/storage/uploads/products/adept-koraxiss-distress-farm1680468712_picture_item.png,Destiny 2,Destiny 2
149,,King's Fall Raid,"Buy King's Fall Raid and complete one of the hardest-to-complete raids due to its complex mechanics and multi-phase encounters that require precise execution and tight team coordination. Boss fights, like Oryx and Golgoroth, demand high DPS and strategic planning, while mistakes can lead to quick failure. The raid’s length and difficulty make it especially challenging for less experienced or uncoordinated teams. Our King's Fall Raid service includes: Full King's Fall Raid Completed on your character; All Legendary and Exotic Loot that might drop during the service; Chance to acquire Touch of Malice ; Exp for your Season Pass and Artifact.",6.99,,https://skycoach.gg/storage/uploads/products/kings-fall-raid1661275226_picture_item.png,Destiny 2,Destiny 2
150,,Master King's Fall Raid,"Buy Destiny 2 Master King's Fall boost and get this raid flawlessly completed quickly, guaranteed, and effortlessly! You will get: Full King's Fall Raid Completed on Master Difficulty; All Legendary and Exotic Loot that might drop during the service; Pinnacle Gear; Chance to acquire Touch of Malice ; Exp for your Season Pass and Artifact.",12.99,,https://skycoach.gg/storage/uploads/products/master-kings-fall-raid1676998150_picture_item.png,Destiny 2,Destiny 2
151,,Zaouli's Bane Farm,"The Selected number of Zaouli's Bane obtained on your character; (If you need Info about Rolls with a Guaranteed Perk as well as God Rolls, then you should check out the More Info section) All other Legendary and Exotic loot that drops during the service; Exp for your Season Pass and Artifact.",8.99,,https://skycoach.gg/storage/uploads/products/zaoulis-bane1662566810_picture_item.png,Destiny 2,Destiny 2
