service_id,game_id,name,description,price_per_unit,sale_price,icon_url,category,game_name
112,,Adept Swordbreaker,"Elevate your Destiny 2 experience with Adept Swordbreaker Farm by Skycoach. Our PRO players will handle the challenges and time-consuming grind to obtain this Legendary Shotgun for you. Buy Adept Swordbreaker and receive the following: The Selected number of Adept Swordbreaker obtained on your character; (If you need Info about Rolls with a Guaranteed Perk as well as God Rolls, then you should check out the More Info section) All other Legendary and Exotic loot that drops during the service; Additional XP for your Season Pass and Artifact.",11.49,,https://skycoach.gg/storage/uploads/products/adept-swordbreaker1697188747_picture_item.png,Destiny 2,Destiny 2
113,,Adept Song of Ir Yut,"Buy Adept Song of Ir Yut, a Legendary Machine Gun, at Skycoach. Don't miss out on the chance to obtain this unique weapon quickly and effortlessly. With our Adept Song of Ir Yut farming service, you'll receive: The Selected number of Adept Song of Ir Yut obtained on your character; (If you need Info about Rolls with a Guaranteed Perk as well as God Rolls, then you should check out the More Info section) All other Legendary and Exotic loot that drops during the service; Exp for your Season Pass and Artifact.",11.49,,https://skycoach.gg/storage/uploads/products/adept-song-of-ir-yut1697188735_picture_item.png,Destiny 2,Destiny 2
114,,Conditional Finality,"Buy Destiny 2 Conditional Finality boost and easily obtain this powerful and unique shotgun. It is a good choice for both PvP and PvP due to its synergy with stasis and solar, as well as its high handling and damage output. Opt for our Conditional Finality boosting now and receive the following: The Conditional Finality Exotic Shotgun obtained on your account; Unique Root of Nightmares Raid Gear; All other Legendary and Exotic loot that might drop during the service; Exp for your Season Pass and Artifact.",31.19,,https://skycoach.gg/storage/uploads/products/conditional-finality1678547386_picture_item.png,Destiny 2,Destiny 2
115,,The Root of Nightmares Raid,Full The Root of Nightmares Raid Completed on your character; Unique and Pinnacle Root of Nightmares Raid loot; A chance to obtain brand-new raid exotic - Conditional Finality ; Some Spoils of Conquests; All other Legendary and Exotic loot that might drop during the service; Exp for your Season Pass and Artifact.,6.99,,https://skycoach.gg/storage/uploads/products/the-root-of-nightmares-raid1678641779_picture_item.png,Destiny 2,Destiny 2
116,,Master Root of Nightmares,"Buy Destiny 2 Master Root of Nightmares boost and get this raid flawlessly completed quickly, guaranteed, and effortlessly! You will get: The Root of Nightmares Raid completed on Master Difficulty; Unique and Pinnacle Root of Nightmares Raid loot; A chance to obtain brand-new raid exotic - Conditional Finality ; Some Spoils of Conquests; All other Legendary and Exotic loot that might drop during the service; Exp for your Season Pass and Artifact.",12.99,,https://skycoach.gg/storage/uploads/products/master-root-of-nightmares-free-weekly-challenge1680023731_picture_item.png,Destiny 2,Destiny 2
117,,Weekly Rotation Conditional Finality,"The Conditional Finality Weekly Rotation Exotic Runs; (if you want a guaranteed Collective Obligation, then you should our other offer ) All unique Root of Nightmares loot that drops during the service; All other Legendary and Exotic loot that might be dropped during the service; Experience for your Season Pass and Artifact Level.",8.00,,https://skycoach.gg/storage/uploads/products/weekly-rotation-conditional-finality1695381202_picture_item.png,Destiny 2,Destiny 2
118,,Acasia's Dejection Farm,"Buy Destiny 2 Acasia's Dejection on Skycoach and easily obtain this Legendary Trace Rifle. Join forces with our PRO players and save your precious time and effort. Opt for our Acasia's Dejection Farm service now and receive the following: The selected number of Acasia's Dejection obtained on your character; (If you need Info about Rolls with a Guaranteed Perk as well as God Rolls, then you should check out the More Info section) All other Legendary and Exotic loot that drops during the service; Additional XP for your Season Pass and Artifact.",8.99,,https://skycoach.gg/storage/uploads/products/acasias-dejection1678642099_picture_item.png,Destiny 2,Destiny 2
119,,Rufus's Fury Farm,"The Selected number of Rufus's Fury obtained on your character; (If you need Info about Rolls with a Guaranteed Perk as well as God Rolls, then you should check out the More Info section) All other Legendary and Exotic loot that drops during the service; Exp for your Season Pass and Artifact.",8.99,,https://skycoach.gg/storage/uploads/products/rufus-fury1678547590_picture_item.png,Destiny 2,Destiny 2
120,,Briar's Contempt Farm,"Buy Destiny 2 Briar's Contempt at Skycoach and easily receive this legendary Linear Fusion Rifle. If you're looking for a weapon that combines raw power with quick reflexes, look no further than Briar's Contempt. It's the perfect companion for Guardians who want to leave their mark on the battlefield. With our Destiny 2 Briar's Contempt farm service, you'll receive the following: The Selected number of Briar's Contempt obtained on your character; (If you need Info about Rolls with a Guaranteed Perk as well as God Rolls, then you should check out the More Info section) All other Legendary and Exotic loot that drops during the service; Additional XP for your Season Pass and Artifact.",8.99,,https://skycoach.gg/storage/uploads/products/briars-contempt1678642183_picture_item.png,Destiny 2,Destiny 2
121,,Mykel's Reverence,"Buy Destiny 2 Mykel's Reverence and obtain this powerful Legendary Sidearm quickly, guaranteed, and effortlessly! You will get: The Selected number of Mykel's Reverence obtained on your character; (If you need Info about Rolls with a Guaranteed Perk as well as God Rolls, then you should check out the More Info section) All other Legendary and Exotic loot that drops during the service; Exp for your Season Pass and Artifact.",8.99,,https://skycoach.gg/storage/uploads/products/mykels-reverence1678547471_picture_item.png,Destiny 2,Destiny 2
122,,Koraxis's Distress Farm,"Buy Destiny 2 Koraxis's Distress boost and obtain this Legendary weapon quickly, guaranteed, and effortlessly! You will get: The Selected number of Koraxis's Distress obtained on your character; (If you need Info about Rolls with a Guaranteed Perk as well as God Rolls, then you should check out the More Info section) All othe r Legendary and Exotic loot that drops during the service; Exp for your Season Pass and Artifact.",8.99,,https://skycoach.gg/storage/uploads/products/koraxiss-distress1678547631_picture_item.png,Destiny 2,Destiny 2
123,,Nessa's Oblation Farm,"Buy Destiny 2 Nessa's Oblation and obtain this powerful Legendary Shotgun quickly, guaranteed, and effortlessly! You will get: The Selected number of Nessa's Oblation obtained on your character; (If you need Info about Rolls with a Guaranteed Perk as well as God Rolls, then you should check out the More Info section) All other Legendary and Exotic loot that drops during the service; Exp for your Season Pass and Artifact.",8.99,,https://skycoach.gg/storage/uploads/products/nessas-oblation1678641981_picture_item.png,Destiny 2,Destiny 2
124,,Root of Nightmares Seal (Dream Warrior),The Selected Triumphs Completed; All loot that drops during the service; Exp for your Season Pass and Artifact.,0.99,,https://skycoach.gg/storage/uploads/products/root-of-nightmares-seal-dream-warrior1678718093_picture_item.png,Destiny 2,Destiny 2
125,,Gift Of Cruelty Exotic Ship,"Buy Destiny 2 Gift of Cruelty Exotic Ship at Skycoach and add this stunning vessel to your collection. With its sleek and menacing design, this Exotic ship is perfect for Guardians who want to showcase their style while traveling through the stars. With our Destiny 2 Gift of Cruelty Exotic Ship unlock service, you'll receive the following: Gift Of Cruelty Exotic Ship obtained on your account; The Master Root of Nightmares' last encounter completed; Chance to get Conditional Finality Exotic Shotgun; All other Legendary and Exotic loot that drops during the service; Additional XP for your Season Pass and Artifact.",8.99,,https://skycoach.gg/storage/uploads/products/gift-of-cruelty-exotic-ship1693190900_picture_item.png,Destiny 2,Destiny 2
126,,Adept Rufus's Fury Farm,"Buy Destiny 2 Adept Rufus's Fury at Skycoach and easily obtain this Legendary Auto Rifle. Our PRO players will do their best to obtain this unique and powerful weapon for you. Opt for Adept Rufus's Fury farm service and receive the following: The Selected number of Adept Rufus's Fury obtained on your character; (If you need Info about Rolls with a Guaranteed Perk as well as God Rolls, then you should check out the More Info section) All other Legendary and Exotic loot that drops during the service; Additional XP for your Season Pass and Artifact.",11.01,,https://skycoach.gg/storage/uploads/products/adept-rufus-fury-farm1680469005_picture_item.png,Destiny 2,Destiny 2
127,,Flawless Root of Nightmares,"Buy Destiny 2 Flawless Root of Nightmares carry at Skycoach and conquer this challenging raid without a single death. Our expert team will ensure a flawless run, unlocking exclusive Triumphs, powerful raid gear, a chance to get Conditional Finality, and the prestige of completing one of Destiny 2’s most challenging raids flawlessly. With our Destiny 2 Flawless Root of Nightmares boost service, you'll receive the following: Flawless Root of Nightmares Raid Completed on your account; All Legendary and Exotic loot that might drop during the service; Additional XP for your Season Pass and Artifact.",54.99,,https://skycoach.gg/storage/uploads/products/flawless-root-of-nightfmares1680723378_picture_item.png,Destiny 2,Destiny 2
128,,Root of Nightmares Raid Armor Set,The Selected Armor Pieces obtained on your character; New Root of Nightmares Raid Gear All other Legendary and Exotic loot that might drop during the service; Exp for your Season Pass and Artifact.,44.99,,https://skycoach.gg/storage/uploads/products/root-of-nightmares-raid-armor-set1695515786_picture_item.png,Destiny 2,Destiny 2
